datetime,arrivals,departures,occupancy,day_of_week,dow_name,bin_of_day,bin_of_week
2015-10-22 14:00:00,12.000000,16.000000,3.000000,3,Thursday,14,86
2015-10-22 15:00:00,8.000000,7.000000,1.083333,3,Thursday,15,87
2015-10-22 16:00:00,29.000000,24.000000,4.900000,3,Thursday,16,88
2015-10-22 17:00:00,47.000000,44.000000,9.966667,3,Thursday,17,89
2015-10-22 18:00:00,33.000000,39.000000,8.250000,3,Thursday,18,90
2015-10-22 19:00:00,15.000000,16.000000,3.766667,3,Thursday,19,91
2015-10-22 20:00:00,13.000000,15.000000,3.733333,3,Thursday,20,92
2015-10-22 21:00:00,13.000000,12.000000,2.233333,3,Thursday,21,93
2015-10-22 22:00:00,7.000000,9.000000,1.250000,3,Thursday,22,94
2015-10-22 23:00:00,3.000000,3.000000,0.366667,3,Thursday,23,95
2015-10-23 00:00:00,1.000000,2.000000,0.166667,4,Friday,0,96
2015-10-23 01:00:00,0.000000,0.000000,0.000000,4,Friday,1,97
2015-10-23 02:00:00,2.000000,2.000000,0.200000,4,Friday,2,98
2015-10-23 03:00:00,2.000000,2.000000,0.150000,4,Friday,3,99
2015-10-23 04:00:00,1.000000,1.000000,0.133333,4,Friday,4,100
2015-10-23 05:00:00,5.000000,1.000000,0.316667,4,Friday,5,101
2015-10-23 06:00:00,8.000000,9.000000,0.983333,4,Friday,6,102
2015-10-23 07:00:00,29.000000,24.000000,3.983333,4,Friday,7,103
2015-10-23 08:00:00,43.000000,42.000000,6.150000,4,Friday,8,104
2015-10-23 09:00:00,29.000000,34.000000,5.416667,4,Friday,9,105
2015-10-23 10:00:00,20.000000,21.000000,3.783333,4,Friday,10,106
2015-10-23 11:00:00,21.000000,16.000000,4.033333,4,Friday,11,107
2015-10-23 12:00:00,15.000000,20.000000,3.833333,4,Friday,12,108
2015-10-23 13:00:00,15.000000,13.000000,3.300000,4,Friday,13,109
2015-10-23 14:00:00,18.000000,18.000000,5.183333,4,Friday,14,110
2015-10-23 15:00:00,18.000000,19.000000,4.783333,4,Friday,15,111
2015-10-23 16:00:00,26.000000,25.000000,4.283333,4,Friday,16,112
2015-10-23 17:00:00,36.000000,36.000000,5.850000,4,Friday,17,113
2015-10-23 18:00:00,27.000000,29.000000,4.533333,4,Friday,18,114
2015-10-23 19:00:00,13.000000,15.000000,1.616667,4,Friday,19,115
2015-10-23 20:00:00,7.000000,7.000000,0.966667,4,Friday,20,116
2015-10-23 21:00:00,9.000000,7.000000,1.566667,4,Friday,21,117
2015-10-23 22:00:00,8.000000,11.000000,1.300000,4,Friday,22,118
2015-10-23 23:00:00,5.000000,2.000000,1.616667,4,Friday,23,119
2015-10-24 00:00:00,4.000000,7.000000,0.766667,5,Saturday,0,120
2015-10-24 01:00:00,3.000000,3.000000,0.583333,5,Saturday,1,121
2015-10-24 02:00:00,5.000000,3.000000,2.150000,5,Saturday,2,122
2015-10-24 03:00:00,2.000000,4.000000,0.650000,5,Saturday,3,123
2015-10-24 04:00:00,1.000000,1.000000,0.116667,5,Saturday,4,124
2015-10-24 05:00:00,0.000000,0.000000,0.000000,5,Saturday,5,125
2015-10-24 06:00:00,1.000000,1.000000,0.100000,5,Saturday,6,126
2015-10-24 07:00:00,1.000000,1.000000,0.133333,5,Saturday,7,127
2015-10-24 08:00:00,11.000000,8.000000,1.400000,5,Saturday,8,128
2015-10-24 09:00:00,9.000000,9.000000,3.366667,5,Saturday,9,129
2015-10-24 10:00:00,27.000000,22.000000,8.483333,5,Saturday,10,130
2015-10-24 11:00:00,9.000000,13.000000,5.800000,5,Saturday,11,131
2015-10-24 12:00:00,25.000000,23.000000,5.600000,5,Saturday,12,132
2015-10-24 13:00:00,5.000000,11.000000,2.216667,5,Saturday,13,133
2015-10-24 14:00:00,16.000000,8.000000,4.383333,5,Saturday,14,134
2015-10-24 15:00:00,15.000000,18.000000,7.283333,5,Saturday,15,135
2015-10-24 16:00:00,22.000000,20.000000,7.450000,5,Saturday,16,136
2015-10-24 17:00:00,15.000000,20.000000,8.866667,5,Saturday,17,137
2015-10-24 18:00:00,7.000000,6.000000,3.100000,5,Saturday,18,138
2015-10-24 19:00:00,5.000000,6.000000,0.583333,5,Saturday,19,139
2015-10-24 20:00:00,3.000000,5.000000,0.500000,5,Saturday,20,140
2015-10-24 21:00:00,10.000000,6.000000,2.816667,5,Saturday,21,141
2015-10-24 22:00:00,4.000000,7.000000,3.033333,5,Saturday,22,142
2015-10-24 23:00:00,4.000000,3.000000,0.733333,5,Saturday,23,143
2015-10-25 00:00:00,1.000000,2.000000,0.666667,6,Sunday,0,144
2015-10-25 01:00:00,3.000000,1.000000,0.366667,6,Sunday,1,145
2015-10-25 02:00:00,4.000000,6.000000,3.516667,6,Sunday,2,146
2015-10-25 03:00:00,0.000000,1.000000,0.133333,6,Sunday,3,147
2015-10-25 04:00:00,0.000000,0.000000,0.000000,6,Sunday,4,148
2015-10-25 05:00:00,0.000000,0.000000,0.000000,6,Sunday,5,149
2015-10-25 06:00:00,1.000000,1.000000,0.116667,6,Sunday,6,150
2015-10-25 07:00:00,2.000000,2.000000,0.233333,6,Sunday,7,151
2015-10-25 08:00:00,6.000000,3.000000,1.583333,6,Sunday,8,152
2015-10-25 09:00:00,12.000000,12.000000,2.766667,6,Sunday,9,153
2015-10-25 10:00:00,18.000000,17.000000,5.350000,6,Sunday,10,154
2015-10-25 11:00:00,9.000000,10.000000,4.550000,6,Sunday,11,155
2015-10-25 12:00:00,21.000000,19.000000,8.050000,6,Sunday,12,156
2015-10-25 13:00:00,30.000000,22.000000,9.116667,6,Sunday,13,157
2015-10-25 14:00:00,24.000000,30.000000,8.700000,6,Sunday,14,158
2015-10-25 15:00:00,33.000000,32.000000,8.766667,6,Sunday,15,159
2015-10-25 16:00:00,7.000000,11.000000,5.166667,6,Sunday,16,160
2015-10-25 17:00:00,9.000000,10.000000,5.383333,6,Sunday,17,161
2015-10-25 18:00:00,13.000000,12.000000,5.266667,6,Sunday,18,162
2015-10-25 19:00:00,4.000000,7.000000,0.750000,6,Sunday,19,163
2015-10-25 20:00:00,3.000000,4.000000,0.316667,6,Sunday,20,164
2015-10-25 21:00:00,1.000000,1.000000,0.083333,6,Sunday,21,165
2015-10-25 22:00:00,1.000000,0.000000,0.150000,6,Sunday,22,166
2015-10-25 23:00:00,0.000000,1.000000,0.016667,6,Sunday,23,167
2015-10-26 00:00:00,1.000000,1.000000,0.100000,0,Monday,0,0
2015-10-26 01:00:00,2.000000,0.000000,0.033333,0,Monday,1,1
2015-10-26 02:00:00,0.000000,2.000000,0.116667,0,Monday,2,2
2015-10-26 03:00:00,0.000000,0.000000,0.000000,0,Monday,3,3
2015-10-26 04:00:00,2.000000,2.000000,0.183333,0,Monday,4,4
2015-10-26 05:00:00,2.000000,1.000000,0.200000,0,Monday,5,5
2015-10-26 06:00:00,6.000000,5.000000,0.683333,0,Monday,6,6
2015-10-26 07:00:00,12.000000,13.000000,1.900000,0,Monday,7,7
2015-10-26 08:00:00,27.000000,22.000000,3.233333,0,Monday,8,8
2015-10-26 09:00:00,34.000000,34.000000,4.100000,0,Monday,9,9
2015-10-26 10:00:00,14.000000,18.000000,3.166667,0,Monday,10,10
2015-10-26 11:00:00,8.000000,9.000000,2.100000,0,Monday,11,11
2015-10-26 12:00:00,13.000000,11.000000,2.066667,0,Monday,12,12
2015-10-26 13:00:00,4.000000,7.000000,0.650000,0,Monday,13,13
2015-10-26 14:00:00,7.000000,5.000000,1.200000,0,Monday,14,14
2015-10-26 15:00:00,11.000000,9.000000,1.616667,0,Monday,15,15
2015-10-26 16:00:00,18.000000,19.000000,2.850000,0,Monday,16,16
2015-10-26 17:00:00,33.000000,33.000000,5.483333,0,Monday,17,17
2015-10-26 18:00:00,20.000000,19.000000,3.016667,0,Monday,18,18
2015-10-26 19:00:00,17.000000,20.000000,2.583333,0,Monday,19,19
2015-10-26 20:00:00,9.000000,6.000000,1.000000,0,Monday,20,20
2015-10-26 21:00:00,10.000000,10.000000,2.650000,0,Monday,21,21
2015-10-26 22:00:00,1.000000,5.000000,0.433333,0,Monday,22,22
2015-10-26 23:00:00,9.000000,5.000000,1.866667,0,Monday,23,23
2015-10-27 00:00:00,3.000000,7.000000,4.100000,1,Tuesday,0,24
2015-10-27 01:00:00,0.000000,0.000000,0.000000,1,Tuesday,1,25
2015-10-27 02:00:00,0.000000,0.000000,0.000000,1,Tuesday,2,26
2015-10-27 03:00:00,1.000000,1.000000,0.150000,1,Tuesday,3,27
2015-10-27 04:00:00,1.000000,1.000000,0.116667,1,Tuesday,4,28
2015-10-27 05:00:00,4.000000,4.000000,0.700000,1,Tuesday,5,29
2015-10-27 06:00:00,8.000000,5.000000,0.633333,1,Tuesday,6,30
2015-10-27 07:00:00,24.000000,17.000000,3.283333,1,Tuesday,7,31
2015-10-27 08:00:00,54.000000,53.000000,8.383333,1,Tuesday,8,32
2015-10-27 09:00:00,42.000000,46.000000,7.066667,1,Tuesday,9,33
2015-10-27 10:00:00,18.000000,23.000000,2.650000,1,Tuesday,10,34
2015-10-27 11:00:00,12.000000,7.000000,2.566667,1,Tuesday,11,35
2015-10-27 12:00:00,16.000000,18.000000,4.316667,1,Tuesday,12,36
2015-10-27 13:00:00,24.000000,25.000000,7.250000,1,Tuesday,13,37
2015-10-27 14:00:00,21.000000,22.000000,7.183333,1,Tuesday,14,38
2015-10-27 15:00:00,23.000000,24.000000,4.083333,1,Tuesday,15,39
2015-10-27 16:00:00,22.000000,19.000000,3.466667,1,Tuesday,16,40
2015-10-27 17:00:00,50.000000,44.000000,7.600000,1,Tuesday,17,41
2015-10-27 18:00:00,26.000000,37.000000,5.766667,1,Tuesday,18,42
2015-10-27 19:00:00,12.000000,11.000000,1.466667,1,Tuesday,19,43
2015-10-27 20:00:00,12.000000,12.000000,1.950000,1,Tuesday,20,44
2015-10-27 21:00:00,11.000000,9.000000,1.250000,1,Tuesday,21,45
2015-10-27 22:00:00,5.000000,7.000000,0.900000,1,Tuesday,22,46
2015-10-27 23:00:00,2.000000,3.000000,0.316667,1,Tuesday,23,47
2015-10-28 00:00:00,1.000000,1.000000,0.100000,2,Wednesday,0,48
2015-10-28 01:00:00,0.000000,0.000000,0.000000,2,Wednesday,1,49
2015-10-28 02:00:00,0.000000,0.000000,0.000000,2,Wednesday,2,50
2015-10-28 03:00:00,0.000000,0.000000,0.000000,2,Wednesday,3,51
2015-10-28 04:00:00,1.000000,1.000000,0.133333,2,Wednesday,4,52
2015-10-28 05:00:00,6.000000,5.000000,0.700000,2,Wednesday,5,53
2015-10-28 06:00:00,8.000000,6.000000,0.866667,2,Wednesday,6,54
2015-10-28 07:00:00,23.000000,25.000000,3.233333,2,Wednesday,7,55
2015-10-28 08:00:00,43.000000,41.000000,6.183333,2,Wednesday,8,56
2015-10-28 09:00:00,27.000000,25.000000,3.750000,2,Wednesday,9,57
2015-10-28 10:00:00,15.000000,19.000000,3.200000,2,Wednesday,10,58
2015-10-28 11:00:00,17.000000,13.000000,3.833333,2,Wednesday,11,59
2015-10-28 12:00:00,15.000000,17.000000,3.383333,2,Wednesday,12,60
2015-10-28 13:00:00,6.000000,7.000000,1.633333,2,Wednesday,13,61
2015-10-28 14:00:00,11.000000,12.000000,1.783333,2,Wednesday,14,62
2015-10-28 15:00:00,17.000000,12.000000,2.450000,2,Wednesday,15,63
2015-10-28 16:00:00,16.000000,17.000000,3.100000,2,Wednesday,16,64
2015-10-28 17:00:00,47.000000,45.000000,7.983333,2,Wednesday,17,65
2015-10-28 18:00:00,30.000000,36.000000,5.466667,2,Wednesday,18,66
2015-10-28 19:00:00,17.000000,17.000000,2.350000,2,Wednesday,19,67
2015-10-28 20:00:00,5.000000,5.000000,0.516667,2,Wednesday,20,68
2015-10-28 21:00:00,12.000000,11.000000,1.833333,2,Wednesday,21,69
2015-10-28 22:00:00,5.000000,7.000000,1.033333,2,Wednesday,22,70
2015-10-28 23:00:00,1.000000,1.000000,0.116667,2,Wednesday,23,71
2015-10-29 00:00:00,3.000000,3.000000,0.383333,3,Thursday,0,72
2015-10-29 01:00:00,1.000000,1.000000,0.200000,3,Thursday,1,73
2015-10-29 02:00:00,0.000000,0.000000,0.000000,3,Thursday,2,74
2015-10-29 03:00:00,1.000000,1.000000,0.116667,3,Thursday,3,75
2015-10-29 04:00:00,0.000000,0.000000,0.000000,3,Thursday,4,76
2015-10-29 05:00:00,6.000000,5.000000,0.783333,3,Thursday,5,77
2015-10-29 06:00:00,11.000000,11.000000,1.266667,3,Thursday,6,78
2015-10-29 07:00:00,30.000000,28.000000,4.166667,3,Thursday,7,79
2015-10-29 08:00:00,46.000000,42.000000,6.950000,3,Thursday,8,80
2015-10-29 09:00:00,24.000000,29.000000,3.733333,3,Thursday,9,81
2015-10-29 10:00:00,30.000000,30.000000,5.650000,3,Thursday,10,82
2015-10-29 11:00:00,16.000000,13.000000,2.200000,3,Thursday,11,83
2015-10-29 12:00:00,22.000000,23.000000,4.300000,3,Thursday,12,84
2015-10-29 13:00:00,11.000000,10.000000,5.183333,3,Thursday,13,85
2015-10-29 14:00:00,6.000000,7.000000,4.750000,3,Thursday,14,86
2015-10-29 15:00:00,15.000000,16.000000,3.600000,3,Thursday,15,87
2015-10-29 16:00:00,28.000000,25.000000,4.983333,3,Thursday,16,88
2015-10-29 17:00:00,39.000000,42.000000,8.216667,3,Thursday,17,89
2015-10-29 18:00:00,31.000000,33.000000,3.950000,3,Thursday,18,90
2015-10-29 19:00:00,14.000000,12.000000,1.533333,3,Thursday,19,91
2015-10-29 20:00:00,7.000000,9.000000,1.133333,3,Thursday,20,92
2015-10-29 21:00:00,13.000000,10.000000,1.983333,3,Thursday,21,93
2015-10-29 22:00:00,6.000000,8.000000,1.050000,3,Thursday,22,94
2015-10-29 23:00:00,2.000000,4.000000,1.200000,3,Thursday,23,95
2015-10-30 00:00:00,1.000000,1.000000,0.083333,4,Friday,0,96
2015-10-30 01:00:00,0.000000,0.000000,0.000000,4,Friday,1,97
2015-10-30 02:00:00,0.000000,0.000000,0.000000,4,Friday,2,98
2015-10-30 03:00:00,1.000000,1.000000,0.100000,4,Friday,3,99
2015-10-30 04:00:00,2.000000,1.000000,0.266667,4,Friday,4,100
2015-10-30 05:00:00,3.000000,2.000000,0.350000,4,Friday,5,101
2015-10-30 06:00:00,6.000000,8.000000,0.800000,4,Friday,6,102
2015-10-30 07:00:00,21.000000,13.000000,2.416667,4,Friday,7,103
2015-10-30 08:00:00,33.000000,36.000000,4.600000,4,Friday,8,104
2015-10-30 09:00:00,36.000000,34.000000,5.383333,4,Friday,9,105
2015-10-30 10:00:00,14.000000,17.000000,4.200000,4,Friday,10,106
2015-10-30 11:00:00,7.000000,8.000000,2.916667,4,Friday,11,107
2015-10-30 12:00:00,13.000000,11.000000,3.150000,4,Friday,12,108
2015-10-30 13:00:00,16.000000,12.000000,6.100000,4,Friday,13,109
2015-10-30 14:00:00,12.000000,13.000000,7.333333,4,Friday,14,110
2015-10-30 15:00:00,26.000000,27.000000,12.516667,4,Friday,15,111
2015-10-30 16:00:00,28.000000,30.000000,6.616667,4,Friday,16,112
2015-10-30 17:00:00,35.000000,33.000000,5.566667,4,Friday,17,113
2015-10-30 18:00:00,22.000000,29.000000,4.800000,4,Friday,18,114
2015-10-30 19:00:00,13.000000,10.000000,3.050000,4,Friday,19,115
2015-10-30 20:00:00,7.000000,9.000000,1.900000,4,Friday,20,116
2015-10-30 21:00:00,6.000000,7.000000,0.883333,4,Friday,21,117
2015-10-30 22:00:00,0.000000,0.000000,0.000000,4,Friday,22,118
2015-10-30 23:00:00,0.000000,0.000000,0.000000,4,Friday,23,119
2015-10-31 00:00:00,0.000000,0.000000,0.000000,5,Saturday,0,120
2015-10-31 01:00:00,0.000000,0.000000,0.000000,5,Saturday,1,121
2015-10-31 02:00:00,1.000000,1.000000,0.083333,5,Saturday,2,122
2015-10-31 03:00:00,0.000000,0.000000,0.000000,5,Saturday,3,123
2015-10-31 04:00:00,0.000000,0.000000,0.000000,5,Saturday,4,124
2015-10-31 05:00:00,0.000000,0.000000,0.000000,5,Saturday,5,125
2015-10-31 06:00:00,0.000000,0.000000,0.000000,5,Saturday,6,126
2015-10-31 07:00:00,3.000000,0.000000,0.316667,5,Saturday,7,127
2015-10-31 08:00:00,1.000000,3.000000,1.416667,5,Saturday,8,128
2015-10-31 09:00:00,3.000000,2.000000,1.250000,5,Saturday,9,129
2015-10-31 10:00:00,6.000000,6.000000,1.733333,5,Saturday,10,130
2015-10-31 11:00:00,7.000000,6.000000,2.416667,5,Saturday,11,131
2015-10-31 12:00:00,4.000000,5.000000,2.533333,5,Saturday,12,132
2015-10-31 13:00:00,4.000000,5.000000,1.683333,5,Saturday,13,133
2015-10-31 14:00:00,6.000000,5.000000,1.533333,5,Saturday,14,134
2015-10-31 15:00:00,12.000000,11.000000,3.216667,5,Saturday,15,135
2015-10-31 16:00:00,7.000000,10.000000,2.350000,5,Saturday,16,136
2015-10-31 17:00:00,5.000000,4.000000,0.483333,5,Saturday,17,137
2015-10-31 18:00:00,5.000000,6.000000,1.183333,5,Saturday,18,138
2015-10-31 19:00:00,9.000000,8.000000,1.316667,5,Saturday,19,139
2015-10-31 20:00:00,2.000000,1.000000,0.300000,5,Saturday,20,140
2015-10-31 21:00:00,0.000000,2.000000,0.150000,5,Saturday,21,141
2015-10-31 22:00:00,4.000000,2.000000,0.416667,5,Saturday,22,142
2015-10-31 23:00:00,3.000000,5.000000,0.566667,5,Saturday,23,143
2015-11-01 00:00:00,1.000000,1.000000,0.066667,6,Sunday,0,144
2015-11-01 01:00:00,3.000000,3.000000,0.483333,6,Sunday,1,145
2015-11-01 02:00:00,1.000000,1.000000,0.250000,6,Sunday,2,146
2015-11-01 03:00:00,0.000000,0.000000,0.000000,6,Sunday,3,147
2015-11-01 04:00:00,0.000000,0.000000,0.000000,6,Sunday,4,148
2015-11-01 05:00:00,0.000000,0.000000,0.000000,6,Sunday,5,149
2015-11-01 06:00:00,0.000000,0.000000,0.000000,6,Sunday,6,150
2015-11-01 07:00:00,7.000000,4.000000,1.283333,6,Sunday,7,151
2015-11-01 08:00:00,9.000000,6.000000,2.866667,6,Sunday,8,152
2015-11-01 09:00:00,6.000000,8.000000,6.083333,6,Sunday,9,153
2015-11-01 10:00:00,7.000000,7.000000,5.133333,6,Sunday,10,154
2015-11-01 11:00:00,8.000000,8.000000,4.266667,6,Sunday,11,155
2015-11-01 12:00:00,5.000000,7.000000,3.550000,6,Sunday,12,156
2015-11-01 13:00:00,1.000000,2.000000,1.133333,6,Sunday,13,157
2015-11-01 14:00:00,2.000000,3.000000,0.166667,6,Sunday,14,158
2015-11-01 15:00:00,13.000000,9.000000,2.000000,6,Sunday,15,159
2015-11-01 16:00:00,11.000000,9.000000,1.483333,6,Sunday,16,160
2015-11-01 17:00:00,17.000000,20.000000,4.816667,6,Sunday,17,161
2015-11-01 18:00:00,10.000000,10.000000,3.166667,6,Sunday,18,162
2015-11-01 19:00:00,6.000000,8.000000,1.383333,6,Sunday,19,163
2015-11-01 20:00:00,10.000000,6.000000,1.733333,6,Sunday,20,164
2015-11-01 21:00:00,4.000000,9.000000,1.083333,6,Sunday,21,165
2015-11-01 22:00:00,2.000000,2.000000,0.116667,6,Sunday,22,166
2015-11-01 23:00:00,1.000000,1.000000,0.083333,6,Sunday,23,167
2015-11-02 00:00:00,1.000000,1.000000,0.333333,0,Monday,0,0
2015-11-02 01:00:00,0.000000,0.000000,0.000000,0,Monday,1,1
2015-11-02 02:00:00,1.000000,0.000000,0.500000,0,Monday,2,2
2015-11-02 03:00:00,0.000000,0.000000,1.000000,0,Monday,3,3
2015-11-02 04:00:00,3.000000,3.000000,1.016667,0,Monday,4,4
2015-11-02 05:00:00,2.000000,2.000000,1.000000,0,Monday,5,5
2015-11-02 06:00:00,6.000000,6.000000,0.516667,0,Monday,6,6
2015-11-02 07:00:00,24.000000,18.000000,4.116667,0,Monday,7,7
2015-11-02 08:00:00,44.000000,46.000000,6.750000,0,Monday,8,8
2015-11-02 09:00:00,36.000000,34.000000,6.316667,0,Monday,9,9
2015-11-02 10:00:00,6.000000,12.000000,2.716667,0,Monday,10,10
2015-11-02 11:00:00,9.000000,9.000000,2.283333,0,Monday,11,11
2015-11-02 12:00:00,7.000000,5.000000,1.966667,0,Monday,12,12
2015-11-02 13:00:00,11.000000,10.000000,2.283333,0,Monday,13,13
2015-11-02 14:00:00,9.000000,13.000000,2.550000,0,Monday,14,14
2015-11-02 15:00:00,20.000000,14.000000,3.583333,0,Monday,15,15
2015-11-02 16:00:00,18.000000,18.000000,5.466667,0,Monday,16,16
2015-11-02 17:00:00,44.000000,47.000000,8.616667,0,Monday,17,17
2015-11-02 18:00:00,25.000000,25.000000,3.616667,0,Monday,18,18
2015-11-02 19:00:00,6.000000,9.000000,0.866667,0,Monday,19,19
2015-11-02 20:00:00,3.000000,3.000000,0.433333,0,Monday,20,20
2015-11-02 21:00:00,7.000000,4.000000,0.516667,0,Monday,21,21
2015-11-02 22:00:00,1.000000,4.000000,0.333333,0,Monday,22,22
2015-11-02 23:00:00,2.000000,2.000000,0.316667,0,Monday,23,23
2015-11-03 00:00:00,3.000000,3.000000,0.333333,1,Tuesday,0,24
2015-11-03 01:00:00,0.000000,0.000000,0.000000,1,Tuesday,1,25
2015-11-03 02:00:00,0.000000,0.000000,0.000000,1,Tuesday,2,26
2015-11-03 03:00:00,0.000000,0.000000,0.000000,1,Tuesday,3,27
2015-11-03 04:00:00,1.000000,1.000000,0.150000,1,Tuesday,4,28
2015-11-03 05:00:00,3.000000,2.000000,0.333333,1,Tuesday,5,29
2015-11-03 06:00:00,10.000000,8.000000,1.133333,1,Tuesday,6,30
2015-11-03 07:00:00,29.000000,24.000000,4.083333,1,Tuesday,7,31
2015-11-03 08:00:00,51.000000,51.000000,8.000000,1,Tuesday,8,32
2015-11-03 09:00:00,28.000000,34.000000,4.400000,1,Tuesday,9,33
2015-11-03 10:00:00,21.000000,20.000000,3.216667,1,Tuesday,10,34
2015-11-03 11:00:00,13.000000,11.000000,2.300000,1,Tuesday,11,35
2015-11-03 12:00:00,12.000000,17.000000,2.950000,1,Tuesday,12,36
2015-11-03 13:00:00,18.000000,17.000000,2.766667,1,Tuesday,13,37
2015-11-03 14:00:00,6.000000,6.000000,0.966667,1,Tuesday,14,38
2015-11-03 15:00:00,8.000000,7.000000,1.533333,1,Tuesday,15,39
2015-11-03 16:00:00,31.000000,29.000000,4.483333,1,Tuesday,16,40
2015-11-03 17:00:00,50.000000,42.000000,7.283333,1,Tuesday,17,41
2015-11-03 18:00:00,20.000000,27.000000,3.533333,1,Tuesday,18,42
2015-11-03 19:00:00,15.000000,19.000000,2.300000,1,Tuesday,19,43
2015-11-03 20:00:00,9.000000,9.000000,1.083333,1,Tuesday,20,44
2015-11-03 21:00:00,11.000000,9.000000,1.800000,1,Tuesday,21,45
2015-11-03 22:00:00,1.000000,4.000000,0.066667,1,Tuesday,22,46
2015-11-03 23:00:00,1.000000,1.000000,0.100000,1,Tuesday,23,47
2015-11-04 00:00:00,4.000000,4.000000,0.266667,2,Wednesday,0,48
2015-11-04 01:00:00,0.000000,0.000000,0.000000,2,Wednesday,1,49
2015-11-04 02:00:00,0.000000,0.000000,0.000000,2,Wednesday,2,50
2015-11-04 03:00:00,0.000000,0.000000,0.000000,2,Wednesday,3,51
2015-11-04 04:00:00,1.000000,1.000000,0.133333,2,Wednesday,4,52
2015-11-04 05:00:00,2.000000,2.000000,0.266667,2,Wednesday,5,53
2015-11-04 06:00:00,11.000000,9.000000,1.066667,2,Wednesday,6,54
2015-11-04 07:00:00,28.000000,25.000000,3.833333,2,Wednesday,7,55
2015-11-04 08:00:00,48.000000,41.000000,8.650000,2,Wednesday,8,56
2015-11-04 09:00:00,36.000000,45.000000,5.733333,2,Wednesday,9,57
2015-11-04 10:00:00,15.000000,17.000000,2.316667,2,Wednesday,10,58
2015-11-04 11:00:00,15.000000,14.000000,1.700000,2,Wednesday,11,59
2015-11-04 12:00:00,15.000000,15.000000,1.833333,2,Wednesday,12,60
2015-11-04 13:00:00,8.000000,9.000000,1.366667,2,Wednesday,13,61
2015-11-04 14:00:00,19.000000,14.000000,5.316667,2,Wednesday,14,62
2015-11-04 15:00:00,12.000000,11.000000,4.483333,2,Wednesday,15,63
2015-11-04 16:00:00,30.000000,28.000000,7.766667,2,Wednesday,16,64
2015-11-04 17:00:00,31.000000,35.000000,5.883333,2,Wednesday,17,65
2015-11-04 18:00:00,22.000000,24.000000,5.166667,2,Wednesday,18,66
2015-11-04 19:00:00,13.000000,14.000000,2.483333,2,Wednesday,19,67
2015-11-04 20:00:00,8.000000,9.000000,2.133333,2,Wednesday,20,68
2015-11-04 21:00:00,7.000000,4.000000,1.350000,2,Wednesday,21,69
2015-11-04 22:00:00,5.000000,8.000000,0.933333,2,Wednesday,22,70
2015-11-04 23:00:00,3.000000,4.000000,0.350000,2,Wednesday,23,71
2015-11-05 00:00:00,1.000000,1.000000,0.166667,3,Thursday,0,72
2015-11-05 01:00:00,0.000000,0.000000,0.000000,3,Thursday,1,73
2015-11-05 02:00:00,0.000000,0.000000,0.000000,3,Thursday,2,74
2015-11-05 03:00:00,0.000000,0.000000,0.000000,3,Thursday,3,75
2015-11-05 04:00:00,0.000000,0.000000,0.000000,3,Thursday,4,76
2015-11-05 05:00:00,5.000000,5.000000,0.700000,3,Thursday,5,77
2015-11-05 06:00:00,9.000000,9.000000,0.883333,3,Thursday,6,78
2015-11-05 07:00:00,27.000000,19.000000,3.983333,3,Thursday,7,79
2015-11-05 08:00:00,47.000000,52.000000,7.550000,3,Thursday,8,80
2015-11-05 09:00:00,34.000000,35.000000,4.800000,3,Thursday,9,81
2015-11-05 10:00:00,25.000000,23.000000,5.183333,3,Thursday,10,82
2015-11-05 11:00:00,9.000000,11.000000,1.566667,3,Thursday,11,83
2015-11-05 12:00:00,15.000000,16.000000,2.683333,3,Thursday,12,84
2015-11-05 13:00:00,18.000000,12.000000,4.383333,3,Thursday,13,85
2015-11-05 14:00:00,8.000000,12.000000,2.433333,3,Thursday,14,86
2015-11-05 15:00:00,12.000000,7.000000,2.783333,3,Thursday,15,87
2015-11-05 16:00:00,33.000000,33.000000,8.966667,3,Thursday,16,88
2015-11-05 17:00:00,33.000000,36.000000,7.050000,3,Thursday,17,89
2015-11-05 18:00:00,23.000000,24.000000,3.166667,3,Thursday,18,90
2015-11-05 19:00:00,18.000000,19.000000,2.866667,3,Thursday,19,91
2015-11-05 20:00:00,13.000000,16.000000,1.833333,3,Thursday,20,92
2015-11-05 21:00:00,5.000000,3.000000,0.683333,3,Thursday,21,93
2015-11-05 22:00:00,3.000000,5.000000,1.016667,3,Thursday,22,94
2015-11-05 23:00:00,0.000000,0.000000,0.000000,3,Thursday,23,95
2015-11-06 00:00:00,2.000000,2.000000,0.366667,4,Friday,0,96
2015-11-06 01:00:00,1.000000,0.000000,0.500000,4,Friday,1,97
2015-11-06 02:00:00,0.000000,1.000000,0.116667,4,Friday,2,98
2015-11-06 03:00:00,0.000000,0.000000,0.000000,4,Friday,3,99
2015-11-06 04:00:00,2.000000,2.000000,0.216667,4,Friday,4,100
2015-11-06 05:00:00,1.000000,1.000000,0.100000,4,Friday,5,101
2015-11-06 06:00:00,8.000000,8.000000,0.883333,4,Friday,6,102
2015-11-06 07:00:00,15.000000,14.000000,2.366667,4,Friday,7,103
2015-11-06 08:00:00,28.000000,29.000000,3.583333,4,Friday,8,104
2015-11-06 09:00:00,30.000000,28.000000,5.100000,4,Friday,9,105
2015-11-06 10:00:00,14.000000,13.000000,2.316667,4,Friday,10,106
2015-11-06 11:00:00,14.000000,15.000000,3.450000,4,Friday,11,107
